STMA,ROM,Santa Maria,Romblon
CYG,WSA,Calbayog,Samar
CAT,WSA,Catbalogan,Samar
AMG,WSA,Almagro,Samar
BSE,WSA,Basey,Samar
CBI,WSA,Calbiga,Samar
DRM,WSA,Daram,Samar
GDR,WSA,Gandara,Samar
HNB,WSA,Hinabangan,Samar
JIA,WSA,Jiabong,Samar
MRB,WSA,Marabut,Samar
MTG,WSA,Matuguinao,Samar
MOT,WSA,Motiong,Samar
PGS,WSA,Pagsanghan,Samar
PNS,WSA,Paranas,Samar
PIN,WSA,Pinabacdao,Samar
SNJR,WSA,San Jorge,Samar
SNJB,WSA,San Jose de Buan,Samar
SNSB,WSA,San Sebastian,Samar
STMR,WSA,Santa Margarita,Samar
STRT,WSA,Santa Rita,Samar
STNÑ,WSA,Santo Niño,Samar
TGP,WSA,Tagapul-an,Samar
TLL,WSA,Talalora,Samar
TRG,WSA,Tarangnan,Samar
VLR,WSA,Villareal,Samar
ZMR,WSA,Zumarraga,Samar
ALB,SAR,Alabel,Sarangani
GLN,SAR,Glan,Sarangani
KMB,SAR,Kiamba,Sarangani
MSM,SAR,Maasim,Sarangani
MAI,SAR,Maitum,Sarangani
MLP,SAR,Malapatan,Sarangani
MLU,SAR,Malungon,Sarangani
ENV,SIG,Enrique Villanueva,Siquijor
LRN,SIG,Larena,Siquijor
LZI,SIG,Lazi,Siquijor
MRA,SIG,Maria,Siquijor
SNJN,SIG,San Juan,Siquijor
SQJ,SIG,Siquijor,Siquijor
SRS,SOR,Sorsogon,Sorsogon
BRC,SOR,Barcelona,Sorsogon
BLN,SOR,Bulan,Sorsogon
BSN,SOR,Bulusan,Sorsogon
CSG,SOR,Casiguran,Sorsogon
CST,SOR,Castilla,Sorsogon
DSL,SOR,Donsol,Sorsogon
GBT,SOR,Gubat,Sorsogon
IRS,SOR,Irosin,Sorsogon
JBN,SOR,Juban,Sorsogon
MGL,SOR,Magallanes,Sorsogon
MTN,SOR,Matnog,Sorsogon
PLR,SOR,Pilar,Sorsogon
PDZ,SOR,Prieto Diaz,Sorsogon
STMG,SOR,Santa Magdalena,Sorsogon
SCT,SCO,South Cotabato,South Cotabato
GNS,SCO,GenSan,South Cotabato
KRN,SCO,Koronadal,South Cotabato
BGA,SCO,Banga,South Cotabato
LSB,SCO,Lake Sebu,South Cotabato
NRL,SCO,Norala,South Cotabato
PMK,SCO,Polomolok,South Cotabato
STNÑ,SCO,Santo Niño,South Cotabato
SRL,SCO,Surallah,South Cotabato
TBI,SCO,T'boli,South Cotabato
TMP,SCO,Tampakan,South Cotabato
TNT,SCO,Tantangan,South Cotabato
TPI,SCO,Tupi,South Cotabato
MAA,SLE,Maasin,Southern Leyte
ANH,SLE,Anahawan,Southern Leyte
BTC,SLE,Bontoc,Southern Leyte
HNN,SLE,Hinunangan,Southern Leyte
HIN,SLE,Hinundayan,Southern Leyte
LBG,SLE,Libagon,Southern Leyte
LLN,SLE,Liloan,Southern Leyte
LMS,SLE,Limasawa,Southern Leyte
MCH,SLE,Macrohon,Southern Leyte
MLT,SLE,Malitbog,Southern Leyte
PBR,SLE,Padre Burgos,Southern Leyte
PTY,SLE,Pintuyan,Southern Leyte
SBR,SLE,Saint Bernard,Southern Leyte
SNFR,SLE,San Francisco,Southern Leyte
SNJN,SLE,San Juan,Southern Leyte
SNRC,SLE,San Ricardo,Southern Leyte
SLG,SLE,Silago,Southern Leyte
SOG,SLE,Sogod,Southern Leyte
TOP,SLE,Tomas Oppus,Southern Leyte
TCR,SUK,Tacurong,Sultan Kudarat
BUM,SUK,Bagumbayan,Sultan Kudarat
CUM,SUK,Columbio,Sultan Kudarat
ESP,SUK,Esperanza,Sultan Kudarat
ISU,SUK,Isulan,Sultan Kudarat
KLM,SUK,Kalamansig,Sultan Kudarat
LAM,SUK,Lambayong,Sultan Kudarat
LBK,SUK,Lebak,Sultan Kudarat
LTY,SUK,Lutayan,Sultan Kudarat
PLB,SUK,Palimbang,Sultan Kudarat
PQR,SUK,President Quirino,Sultan Kudarat
SNA,SUK,Senator Ninoy Aquino,Sultan Kudarat
BNU,SLU,Banguingui,Sulu
HPT,SLU,Hadji Panglima Tahil,Sulu
IDN,SLU,Indanan,Sulu
JLO,SLU,Jolo,Sulu
KCL,SLU,Kalingalan Caluang,Sulu
LGS,SLU,Lugus,Sulu
LUK,SLU,Luuk,Sulu
MBG,SLU,Maimbung,Sulu
OPN,SLU,Old Panamao,Sulu
OMR,SLU,Omar,Sulu
PDM,SLU,Pandami,Sulu
PES,SLU,Panglima Estino,Sulu
PGT,SLU,Pangutaran,Sulu
PRN,SLU,Parang,Sulu
PTA,SLU,Pata,Sulu
PTK,SLU,Patikul,Sulu
SSI,SLU,Siasi,Sulu
TLP,SLU,Talipao,Sulu
TPL,SLU,Tapul,Sulu
SRG,SUN,Surigao,Surigao del Norte
ALG,SUN,Alegria,Surigao del Norte
BCG,SUN,Bacuag,Surigao del Norte
BRG,SUN,Burgos,Surigao del Norte
CVR,SUN,Claver,Surigao del Norte
DPA,SUN,Dapa,Surigao del Norte
DCR,SUN,Del Carmen,Surigao del Norte
GEN,SUN,General Luna,Surigao del Norte
GGQ,SUN,Gigaquit,Surigao del Norte
MNT,SUN,Mainit,Surigao del Norte
MLM,SUN,Malimono,Surigao del Norte
PLR,SUN,Pilar,Surigao del Norte
PLC,SUN,Placer,Surigao del Norte
SNBN,SUN,San Benito,Surigao del Norte
SNFR,SUN,San Francisco,Surigao del Norte
SNIS,SUN,San Isidro,Surigao del Norte
STMN,SUN,Santa Monica,Surigao del Norte
SSN,SUN,Sison,Surigao del Norte
SCR,SUN,Socorro,Surigao del Norte
TAN,SUN,Tagana-an,Surigao del Norte
TBD,SUN,Tubod,Surigao del Norte
BIS,SUR,Bislig,Surigao del Sur
TDG,SUR,Tandag,Surigao del Sur
BBO,SUR,Barobo,Surigao del Sur
BYB,SUR,Bayabas,Surigao del Sur
CGW,SUR,Cagwait,Surigao del Sur
CNT,SUR,Cantilan,Surigao del Sur
CMN,SUR,Carmen,Surigao del Sur
CRS,SUR,Carrascal,Surigao del Sur
CRT,SUR,Cortes,Surigao del Sur
HNT,SUR,Hinatuan,Surigao del Sur
LNZ,SUR,Lanuza,Surigao del Sur
LGA,SUR,Lianga,Surigao del Sur
LNG,SUR,Lingig,Surigao del Sur
MDR,SUR,Madrid,Surigao del Sur
MRH,SUR,Marihatag,Surigao del Sur
SNAG,SUR,San Agustin,Surigao del Sur
SNMG,SUR,San Miguel,Surigao del Sur
TAG,SUR,Tagbina,Surigao del Sur
TGO,SUR,Tago,Surigao del Sur
TRC,TAR,Tarlac,Tarlac
ANO,TAR,Anao,Tarlac
BMN,TAR,Bamban,Tarlac
CMI,TAR,Camiling,Tarlac
CPS,TAR,Capas,Tarlac
CPN,TAR,Concepcion,Tarlac
GRN,TAR,Gerona,Tarlac
LPZ,TAR,La Paz,Tarlac
MYT,TAR,Mayantoc,Tarlac
MCD,TAR,Moncada,Tarlac
PNQ,TAR,Paniqui,Tarlac
PRA,TAR,Pura,Tarlac
RMS,TAR,Ramos,Tarlac
SNCL,TAR,San Clemente,Tarlac
SNJS,TAR,San Jose,Tarlac
SNMN,TAR,San Manuel,Tarlac
STIG,TAR,Santa Ignacia,Tarlac
VCT,TAR,Victoria,Tarlac
BON,TAW,Bongao,Tawi-Tawi
LNY,TAW,Languyan,Tawi-Tawi
MPN,TAW,Mapun,Tawi-Tawi
PSU,TAW,Panglima Sugala,Tawi-Tawi
SPA,TAW,Sapa-Sapa,Tawi-Tawi
STU,TAW,Sibutu,Tawi-Tawi
SMN,TAW,Simunul,Tawi-Tawi
STK,TAW,Sitangkai,Tawi-Tawi
SUN,TAW,South Ubian,Tawi-Tawi
TDB,TAW,Tandubas,Tawi-Tawi
TRT,TAW,Turtle Islands,Tawi-Tawi
OLG,ZMB,Olongapo,Zambales
BTL,ZMB,Botolan,Zambales
CBN,ZMB,Cabangan,Zambales
CDL,ZMB,Candelaria,Zambales
CSJ,ZMB,Castillejos,Zambales
IBA,ZMB,Iba,Zambales
MSN,ZMB,Masinloc,Zambales
PLG,ZMB,Palauig,Zambales
SNAT,ZMB,San Antonio,Zambales
SNFP,ZMB,San Felipe,Zambales
SNML,ZMB,San Marcelino,Zambales
SNNR,ZMB,San Narciso,Zambales
STCR,ZMB,Santa Cruz,Zambales
SUB,ZMB,Subic,Zambales
DPT,ZAN,Dapitan,Zamboanga del Norte
DPL,ZAN,Dipolog,Zamboanga del Norte
BIA,ZAN,Baliguian,Zamboanga del Norte
GDD,ZAN,Godod,Zamboanga del Norte
GTL,ZAN,Gutalac,Zamboanga del Norte
JDL,ZAN,Jose Dalman,Zamboanga del Norte
KLW,ZAN,Kalawit,Zamboanga del Norte
KTP,ZAN,Katipunan,Zamboanga del Norte
LLB,ZAN,La Libertad,Zamboanga del Norte
LBS,ZAN,Labason,Zamboanga del Norte
LPS,ZAN,Leon B. Postigo,Zamboanga del Norte
LLY,ZAN,Liloy,Zamboanga del Norte
MKN,ZAN,Manukan,Zamboanga del Norte
MTA,ZAN,Mutia,Zamboanga del Norte
PÑN,ZAN,Piñan,Zamboanga del Norte
PNC,ZAN,Polanco,Zamboanga del Norte
PMR,ZAN,President Manuel A. Roxas,Zamboanga del Norte
RZL,ZAN,Rizal,Zamboanga del Norte
SAL,ZAN,Salug,Zamboanga del Norte
SOS,ZAN,Sergio Osmeña Sr.,Zamboanga del Norte
SYN,ZAN,Siayan,Zamboanga del Norte
SBC,ZAN,Sibuco,Zamboanga del Norte
STD,ZAN,Sibutad,Zamboanga del Norte
SIN,ZAN,Sindangan,Zamboanga del Norte
SOC,ZAN,Siocon,Zamboanga del Norte
SRW,ZAN,Sirawai,Zamboanga del Norte
TAM,ZAN,Tampilisan,Zamboanga del Norte
PDN,ZAS,Pagadian,Zamboanga del Sur
ZMB,ZAS,Zamboanga,Zamboanga del Sur
AUR,ZAS,Aurora,Zamboanga del Sur
BYO,ZAS,Bayog,Zamboanga del Sur
DMT,ZAS,Dimataling,Zamboanga del Sur
DNS,ZAS,Dinas,Zamboanga del Sur
DML,ZAS,Dumalinao,Zamboanga del Sur
DMN,ZAS,Dumingag,Zamboanga del Sur
GPS,ZAS,Guipos,Zamboanga del Sur
JSF,ZAS,Josefina,Zamboanga del Sur
KML,ZAS,Kumalarang,Zamboanga del Sur
LBN,ZAS,Labangan,Zamboanga del Sur
LKW,ZAS,Lakewood,Zamboanga del Sur
LPY,ZAS,Lapuyan,Zamboanga del Sur
MHY,ZAS,Mahayag,Zamboanga del Sur
MST,ZAS,Margosatubig,Zamboanga del Sur
MDS,ZAS,Midsalip,Zamboanga del Sur
MLV,ZAS,Molave,Zamboanga del Sur
PTG,ZAS,Pitogo,Zamboanga del Sur
RMG,ZAS,Ramon Magsaysay,Zamboanga del Sur
SNMG,ZAS,San Miguel,Zamboanga del Sur
SNPB,ZAS,San Pablo,Zamboanga del Sur
SOM,ZAS,Sominot,Zamboanga del Sur
TBN,ZAS,Tabina,Zamboanga del Sur
TMB,ZAS,Tambulig,Zamboanga del Sur
TGB,ZAS,Tigbao,Zamboanga del Sur
TKR,ZAS,Tukuran,Zamboanga del Sur
VSG,ZAS,Vincenzo A. Sagun,Zamboanga del Sur
ALC,ZSI,Alicia,Zamboanga Sibugay
BUU,ZSI,Buug,Zamboanga Sibugay
DPH,ZSI,Diplahan,Zamboanga Sibugay
IML,ZSI,Imelda,Zamboanga Sibugay
IPL,ZSI,Ipil,Zamboanga Sibugay
KBSL,ZSI,Kabasalan,Zamboanga Sibugay
MBH,ZSI,Mabuhay,Zamboanga Sibugay
MLS,ZSI,Malangas,Zamboanga Sibugay
NAG,ZSI,Naga,Zamboanga Sibugay
OLT,ZSI,Olutanga,Zamboanga Sibugay
PYO,ZSI,Payao,Zamboanga Sibugay
RLL,ZSI,Roseller Lim,Zamboanga Sibugay
SIY,ZSI,Siay,Zamboanga Sibugay
TLS,ZSI,Talusan,Zamboanga Sibugay
TTY,ZSI,Titay,Zamboanga Sibugay
TNW,ZSI,Tungawan,Zamboanga Sibugay
